#nfr ene gross_mass volume density
# eV amu A3 g/cm3
386 -30145.80066277897 1152.9600000000034 1912.9966855902599 1.0008042024580963
387 -30146.71091078042 1152.9600000000034 1912.9966855902599 1.0008042024580963
388 -30146.524676069293 1152.9600000000034 1912.9966855902599 1.0008042024580963
389 -30145.818214121562 1152.9600000000034 1912.9966855902599 1.0008042024580963
390 -30145.189821634118 1152.9600000000034 1912.9966855902599 1.0008042024580963
391 -30146.51392757267 1152.9600000000034 1912.9966855902599 1.0008042024580963
392 -30145.085302708718 1152.9600000000034 1912.9966855902599 1.0008042024580963
393 -30146.500893319804 1152.9600000000034 1912.9966855902599 1.0008042024580963
394 -30144.577075692392 1152.9600000000034 1912.9966855902599 1.0008042024580963
395 -30147.18691951826 1152.9600000000034 1912.9966855902599 1.0008042024580963
396 -30146.706039942714 1152.9600000000034 1912.9966855902599 1.0008042024580963
397 -30146.28684857437 1152.9600000000034 1912.9966855902599 1.0008042024580963
398 -30146.384074848895 1152.9600000000034 1912.9966855902599 1.0008042024580963
399 -30146.87951251481 1152.9600000000034 1912.9966855902599 1.0008042024580963
400 -30142.462125304763 1152.9600000000034 1912.9966855902599 1.0008042024580963
401 -30142.54914731034 1152.9600000000034 1912.9966855902599 1.0008042024580963
402 -30141.44461002814 1152.9600000000034 1912.9966855902599 1.0008042024580963
403 -30141.091868859177 1152.9600000000034 1912.9966855902599 1.0008042024580963
404 -30141.986987331205 1152.9600000000034 1912.9966855902599 1.0008042024580963
405 -30142.709340727113 1152.9600000000034 1912.9966855902599 1.0008042024580963
406 -30142.877044485835 1152.9600000000034 1912.9966855902599 1.0008042024580963
407 -30142.55600457907 1152.9600000000034 1912.9966855902599 1.0008042024580963
408 -30141.842739785374 1152.9600000000034 1912.9966855902599 1.0008042024580963
409 -30141.775582090006 1152.9600000000034 1912.9966855902599 1.0008042024580963
410 -30142.53061635793 1152.9600000000034 1912.9966855902599 1.0008042024580963
411 -30142.925072578342 1152.9600000000034 1912.9966855902599 1.0008042024580963
412 -30142.46389404471 1152.9600000000034 1912.9966855902599 1.0008042024580963
413 -30142.517718161984 1152.9600000000034 1912.9966855902599 1.0008042024580963
414 -30142.645638877497 1152.9600000000034 1912.9966855902599 1.0008042024580963
415 -30143.249622753625 1152.9600000000034 1912.9966855902599 1.0008042024580963
416 -30143.274684438158 1152.9600000000034 1912.9966855902599 1.0008042024580963
417 -30142.17977998584 1152.9600000000034 1912.9966855902599 1.0008042024580963
418 -30142.712116288265 1152.9600000000034 1912.9966855902599 1.0008042024580963
419 -30141.89474073992 1152.9600000000034 1912.9966855902599 1.0008042024580963
420 -296439.0455178261 12790.889999999674 31649.62989997221 0.6710907081286717
421 -296439.44274960767 12790.889999999674 31649.62989997221 0.6710907081286717
422 -296443.7468830381 12790.889999999674 31649.62989997221 0.6710907081286717
423 -296442.6474342846 12790.889999999674 31649.62989997221 0.6710907081286717
424 -296442.3586942905 12790.889999999674 31649.62989997221 0.6710907081286717
425 -296442.3036728723 12790.889999999674 31649.62989997221 0.6710907081286717
426 -296445.2991564303 12790.889999999674 31649.62989997221 0.6710907081286717
427 -296444.4022420069 12790.889999999674 31649.62989997221 0.6710907081286717
428 -296443.54494735843 12790.889999999674 31649.62989997221 0.6710907081286717
429 -296441.3883907649 12790.889999999674 31649.62989997221 0.6710907081286717
430 -296446.1813222836 12790.889999999674 31649.62989997221 0.6710907081286717
431 -296444.5939462062 12790.889999999674 31649.62989997221 0.6710907081286717
432 -296444.6414844938 12790.889999999674 31649.62989997221 0.6710907081286717
433 -296446.9649557159 12790.889999999674 31649.62989997221 0.6710907081286717
434 -296449.0485041666 12790.889999999674 31649.62989997221 0.6710907081286717
435 -296446.6355619143 12790.889999999674 31649.62989997221 0.6710907081286717
436 -296443.7467741925 12790.889999999674 31649.62989997221 0.6710907081286717
437 -296444.8352839696 12790.889999999674 31649.62989997221 0.6710907081286717
438 -296445.91032411176 12790.889999999674 31649.62989997221 0.6710907081286717
439 -296446.53199538734 12790.889999999674 31649.62989997221 0.6710907081286717
440 -296412.2513116935 12790.889999999674 31649.62989997221 0.6710907081286717
441 -296412.06823350285 12790.889999999674 31649.62989997221 0.6710907081286717
442 -296407.8972725851 12790.889999999674 31649.62989997221 0.6710907081286717
443 -296407.5811579388 12790.889999999674 31649.62989997221 0.6710907081286717
444 -296403.31218161626 12790.889999999674 31649.62989997221 0.6710907081286717
445 -296406.76593208977 12790.889999999674 31649.62989997221 0.6710907081286717
446 -296405.99925134954 12790.889999999674 31649.62989997221 0.6710907081286717
447 -296411.65407624055 12790.889999999674 31649.62989997221 0.6710907081286717
448 -296409.2269568573 12790.889999999674 31649.62989997221 0.6710907081286717
449 -296409.3384146856 12790.889999999674 31649.62989997221 0.6710907081286717
450 -296410.39821645274 12790.889999999674 31649.62989997221 0.6710907081286717
451 -296406.8760293488 12790.889999999674 31649.62989997221 0.6710907081286717
452 -296406.7875107172 12790.889999999674 31649.62989997221 0.6710907081286717
453 -296408.1737674565 12790.889999999674 31649.62989997221 0.6710907081286717
454 -296407.7718008941 12790.889999999674 31649.62989997221 0.6710907081286717
455 -296408.6441978606 12790.889999999674 31649.62989997221 0.6710907081286717
456 -296407.80088986346 12790.889999999674 31649.62989997221 0.6710907081286717
457 -296408.5521961718 12790.889999999674 31649.62989997221 0.6710907081286717
458 -296406.9557587036 12790.889999999674 31649.62989997221 0.6710907081286717
459 -296409.9373916671 12790.889999999674 31649.62989997221 0.6710907081286717
460 -296380.80189085595 12790.889999999674 31649.62989997221 0.6710907081286717
461 -296374.59960013314 12790.889999999674 31649.62989997221 0.6710907081286717
462 -296380.22881911194 12790.889999999674 31649.62989997221 0.6710907081286717
463 -296374.0238616734 12790.889999999674 31649.62989997221 0.6710907081286717
464 -296371.17004057986 12790.889999999674 31649.62989997221 0.6710907081286717
465 -296375.0168050704 12790.889999999674 31649.62989997221 0.6710907081286717
466 -296375.946345943 12790.889999999674 31649.62989997221 0.6710907081286717
467 -296374.1666942273 12790.889999999674 31649.62989997221 0.6710907081286717
468 -296378.8851481884 12790.889999999674 31649.62989997221 0.6710907081286717
469 -296372.46220035374 12790.889999999674 31649.62989997221 0.6710907081286717
470 -296369.7083810959 12790.889999999674 31649.62989997221 0.6710907081286717
471 -296379.3369932173 12790.889999999674 31649.62989997221 0.6710907081286717
472 -296380.3242766465 12790.889999999674 31649.62989997221 0.6710907081286717
473 -296378.9689048279 12790.889999999674 31649.62989997221 0.6710907081286717
474 -296377.8275233319 12790.889999999674 31649.62989997221 0.6710907081286717
475 -296376.2907604285 12790.889999999674 31649.62989997221 0.6710907081286717
476 -296375.6735790312 12790.889999999674 31649.62989997221 0.6710907081286717
477 -296374.029004625 12790.889999999674 31649.62989997221 0.6710907081286717
478 -296376.9591808616 12790.889999999674 31649.62989997221 0.6710907081286717
479 -296376.5241252565 12790.889999999674 31649.62989997221 0.6710907081286717
480 -131216.77172337973 7927.080000000041 34770.90517779541 0.37857012800660683
481 -131217.92292818526 7927.080000000041 34770.90517779541 0.37857012800660683
482 -131217.95043889433 7927.080000000041 34770.90517779541 0.37857012800660683
483 -131216.95858395268 7927.080000000041 34770.90517779541 0.37857012800660683
484 -131217.07991951331 7927.080000000041 34770.90517779541 0.37857012800660683
485 -131216.84029606706 7927.080000000041 34770.90517779541 0.37857012800660683
486 -131218.62612476692 7927.080000000041 34770.90517779541 0.37857012800660683
487 -131218.42293736365 7927.080000000041 34770.90517779541 0.37857012800660683
488 -131217.9343025437 7927.080000000041 34770.90517779541 0.37857012800660683
489 -131218.3336568132 7927.080000000041 34770.90517779541 0.37857012800660683
490 -131217.67726381178 7927.080000000041 34770.90517779541 0.37857012800660683
491 -131218.94553199067 7927.080000000041 34770.90517779541 0.37857012800660683
492 -131217.51747856577 7927.080000000041 34770.90517779541 0.37857012800660683
493 -131218.2281310666 7927.080000000041 34770.90517779541 0.37857012800660683
494 -131219.00844471014 7927.080000000041 34770.90517779541 0.37857012800660683
495 -131217.6065958479 7927.080000000041 34770.90517779541 0.37857012800660683
496 -131218.5158642395 7927.080000000041 34770.90517779541 0.37857012800660683
497 -131219.35046459385 7927.080000000041 34770.90517779541 0.37857012800660683
498 -131219.37419292057 7927.080000000041 34770.90517779541 0.37857012800660683
499 -131217.86875032 7927.080000000041 34770.90517779541 0.37857012800660683
500 -131201.53840973636 7927.080000000041 34770.90517779541 0.37857012800660683
501 -131203.6498226441 7927.080000000041 34770.90517779541 0.37857012800660683
502 -131204.06071454036 7927.080000000041 34770.90517779541 0.37857012800660683
503 -131201.0172845241 7927.080000000041 34770.90517779541 0.37857012800660683
504 -131203.47749295013 7927.080000000041 34770.90517779541 0.37857012800660683
505 -131203.0604784925 7927.080000000041 34770.90517779541 0.37857012800660683
506 -131203.18458961428 7927.080000000041 34770.90517779541 0.37857012800660683
507 -131204.9553432075 7927.080000000041 34770.90517779541 0.37857012800660683
508 -131205.2093614758 7927.080000000041 34770.90517779541 0.37857012800660683
509 -131202.74689450493 7927.080000000041 34770.90517779541 0.37857012800660683
510 -131204.10327314475 7927.080000000041 34770.90517779541 0.37857012800660683
511 -131204.21168329802 7927.080000000041 34770.90517779541 0.37857012800660683
512 -131203.41507003558 7927.080000000041 34770.90517779541 0.37857012800660683
513 -131203.02031448993 7927.080000000041 34770.90517779541 0.37857012800660683
514 -131203.29585696288 7927.080000000041 34770.90517779541 0.37857012800660683
515 -131202.32215201427 7927.080000000041 34770.90517779541 0.37857012800660683
516 -131202.97438167396 7927.080000000041 34770.90517779541 0.37857012800660683
517 -131202.06854191673 7927.080000000041 34770.90517779541 0.37857012800660683
518 -131203.48756116215 7927.080000000041 34770.90517779541 0.37857012800660683
519 -131204.2585685124 7927.080000000041 34770.90517779541 0.37857012800660683
520 -131191.57433567476 7927.080000000041 34770.90517779541 0.37857012800660683
521 -131192.74902390453 7927.080000000041 34770.90517779541 0.37857012800660683
522 -131192.77618086565 7927.080000000041 34770.90517779541 0.37857012800660683
523 -131193.6405504739 7927.080000000041 34770.90517779541 0.37857012800660683
524 -131191.63229592238 7927.080000000041 34770.90517779541 0.37857012800660683
525 -131192.00452044216 7927.080000000041 34770.90517779541 0.37857012800660683
526 -131192.80377320887 7927.080000000041 34770.90517779541 0.37857012800660683
527 -131192.06675287706 7927.080000000041 34770.90517779541 0.37857012800660683
528 -131190.1728949833 7927.080000000041 34770.90517779541 0.37857012800660683
529 -131195.04280750692 7927.080000000041 34770.90517779541 0.37857012800660683
530 -131192.93248305452 7927.080000000041 34770.90517779541 0.37857012800660683
531 -131193.66906800418 7927.080000000041 34770.90517779541 0.37857012800660683
532 -131192.0629977061 7927.080000000041 34770.90517779541 0.37857012800660683
533 -131193.91688207697 7927.080000000041 34770.90517779541 0.37857012800660683
534 -131191.2099480335 7927.080000000041 34770.90517779541 0.37857012800660683
535 -131193.7902675079 7927.080000000041 34770.90517779541 0.37857012800660683
536 -131190.82626752113 7927.080000000041 34770.90517779541 0.37857012800660683
537 -131192.64722611755 7927.080000000041 34770.90517779541 0.37857012800660683
538 -131192.19170755174 7927.080000000041 34770.90517779541 0.37857012800660683
539 -131193.41872327268 7927.080000000041 34770.90517779541 0.37857012800660683
540 -131176.31266776944 7927.080000000041 34770.90517779541 0.37857012800660683
541 -131174.24122838458 7927.080000000041 34770.90517779541 0.37857012800660683
542 -131177.68686986566 7927.080000000041 34770.90517779541 0.37857012800660683
543 -131175.94185824157 7927.080000000041 34770.90517779541 0.37857012800660683
544 -131181.01781536377 7927.080000000041 34770.90517779541 0.37857012800660683
545 -131176.99014959336 7927.080000000041 34770.90517779541 0.37857012800660683
546 -131176.4617317302 7927.080000000041 34770.90517779541 0.37857012800660683
547 -131175.55278987516 7927.080000000041 34770.90517779541 0.37857012800660683
548 -131179.1086102495 7927.080000000041 34770.90517779541 0.37857012800660683
549 -131179.89208041356 7927.080000000041 34770.90517779541 0.37857012800660683
550 -131177.92951377554 7927.080000000041 34770.90517779541 0.37857012800660683
551 -131175.8792720587 7927.080000000041 34770.90517779541 0.37857012800660683
552 -131180.4764993047 7927.080000000041 34770.90517779541 0.37857012800660683
553 -131177.92630283223 7927.080000000041 34770.90517779541 0.37857012800660683
554 -131178.3154528328 7927.080000000041 34770.90517779541 0.37857012800660683
555 -131178.1215445114 7927.080000000041 34770.90517779541 0.37857012800660683
556 -131177.19880648475 7927.080000000041 34770.90517779541 0.37857012800660683
557 -131176.00409067646 7927.080000000041 34770.90517779541 0.37857012800660683
558 -131174.07510288613 7927.080000000041 34770.90517779541 0.37857012800660683
559 -131175.11253689573 7927.080000000041 34770.90517779541 0.37857012800660683
560 -157597.11534732013 8935.920000000016 34770.90517779541 0.4267488631698919
561 -157595.82721483102 8935.920000000016 34770.90517779541 0.4267488631698919
562 -157596.42771565 8935.920000000016 34770.90517779541 0.4267488631698919
563 -157597.695140276 8935.920000000016 34770.90517779541 0.4267488631698919
564 -157597.93909033228 8935.920000000016 34770.90517779541 0.4267488631698919
565 -157595.68789254565 8935.920000000016 34770.90517779541 0.4267488631698919
566 -157595.2422789236 8935.920000000016 34770.90517779541 0.4267488631698919
567 -157595.2495171517 8935.920000000016 34770.90517779541 0.4267488631698919
568 -157596.32308787908 8935.920000000016 34770.90517779541 0.4267488631698919
569 -157595.88958332283 8935.920000000016 34770.90517779541 0.4267488631698919
570 -157596.47032867713 8935.920000000016 34770.90517779541 0.4267488631698919
571 -157596.22776640143 8935.920000000016 34770.90517779541 0.4267488631698919
572 -157597.45616990296 8935.920000000016 34770.90517779541 0.4267488631698919
573 -157596.30559095924 8935.920000000016 34770.90517779541 0.4267488631698919
574 -157595.93518960217 8935.920000000016 34770.90517779541 0.4267488631698919
575 -157595.33545070194 8935.920000000016 34770.90517779541 0.4267488631698919
576 -157595.77534993336 8935.920000000016 34770.90517779541 0.4267488631698919
577 -157596.90269035526 8935.920000000016 34770.90517779541 0.4267488631698919
578 -157595.93728487872 8935.920000000016 34770.90517779541 0.4267488631698919
579 -157595.3007561875 8935.920000000016 34770.90517779541 0.4267488631698919
580 -157583.0580008416 8935.920000000016 34770.90517779541 0.4267488631698919
581 -157580.08281697604 8935.920000000016 34770.90517779541 0.4267488631698919
582 -157583.5429893361 8935.920000000016 34770.90517779541 0.4267488631698919
583 -157582.89127669268 8935.920000000016 34770.90517779541 0.4267488631698919
584 -157582.06747925773 8935.920000000016 34770.90517779541 0.4267488631698919
585 -157580.0419182661 8935.920000000016 34770.90517779541 0.4267488631698919
586 -157581.29331538698 8935.920000000016 34770.90517779541 0.4267488631698919
587 -157581.4549510071 8935.920000000016 34770.90517779541 0.4267488631698919
588 -157581.08335234912 8935.920000000016 34770.90517779541 0.4267488631698919
589 -157581.23796743221 8935.920000000016 34770.90517779541 0.4267488631698919
590 -157583.7745854241 8935.920000000016 34770.90517779541 0.4267488631698919
591 -157579.9470049592 8935.920000000016 34770.90517779541 0.4267488631698919
592 -157578.41726259282 8935.920000000016 34770.90517779541 0.4267488631698919
593 -157580.2708204271 8935.920000000016 34770.90517779541 0.4267488631698919
594 -157581.54559212673 8935.920000000016 34770.90517779541 0.4267488631698919
595 -157581.33530255227 8935.920000000016 34770.90517779541 0.4267488631698919
596 -157582.7111645429 8935.920000000016 34770.90517779541 0.4267488631698919
597 -157580.9475131209 8935.920000000016 34770.90517779541 0.4267488631698919
598 -157580.25386773495 8935.920000000016 34770.90517779541 0.4267488631698919
599 -157582.51222211553 8935.920000000016 34770.90517779541 0.4267488631698919
600 -157569.15592251933 8935.920000000016 34770.90517779541 0.4267488631698919
601 -157569.48890822363 8935.920000000016 34770.90517779541 0.4267488631698919
602 -157569.51636450994 8935.920000000016 34770.90517779541 0.4267488631698919
603 -157563.83802898324 8935.920000000016 34770.90517779541 0.4267488631698919
604 -157564.78207352347 8935.920000000016 34770.90517779541 0.4267488631698919
605 -157568.63098771335 8935.920000000016 34770.90517779541 0.4267488631698919
606 -157565.47449439712 8935.920000000016 34770.90517779541 0.4267488631698919
607 -157567.0910682894 8935.920000000016 34770.90517779541 0.4267488631698919
608 -157569.59963134455 8935.920000000016 34770.90517779541 0.4267488631698919
609 -157567.07901364635 8935.920000000016 34770.90517779541 0.4267488631698919
610 -157567.41537356222 8935.920000000016 34770.90517779541 0.4267488631698919
611 -157567.75230491714 8935.920000000016 34770.90517779541 0.4267488631698919
612 -157563.79190568763 8935.920000000016 34770.90517779541 0.4267488631698919
613 -157564.05250911086 8935.920000000016 34770.90517779541 0.4267488631698919
614 -157565.1223518786 8935.920000000016 34770.90517779541 0.4267488631698919
615 -157567.53491317152 8935.920000000016 34770.90517779541 0.4267488631698919
616 -157566.67514228713 8935.920000000016 34770.90517779541 0.4267488631698919
617 -157567.2487310475 8935.920000000016 34770.90517779541 0.4267488631698919
618 -157565.30665458148 8935.920000000016 34770.90517779541 0.4267488631698919
619 -157568.2751444466 8935.920000000016 34770.90517779541 0.4267488631698919
620 -157550.7703061129 8935.920000000016 34770.90517779541 0.4267488631698919
621 -157552.63387773646 8935.920000000016 34770.90517779541 0.4267488631698919
622 -157546.72348352824 8935.920000000016 34770.90517779541 0.4267488631698919
623 -157546.3806745144 8935.920000000016 34770.90517779541 0.4267488631698919
624 -157547.3946795225 8935.920000000016 34770.90517779541 0.4267488631698919
625 -157548.84327754218 8935.920000000016 34770.90517779541 0.4267488631698919
626 -157544.59065526142 8935.920000000016 34770.90517779541 0.4267488631698919
627 -157546.15150023953 8935.920000000016 34770.90517779541 0.4267488631698919
628 -157547.73550210532 8935.920000000016 34770.90517779541 0.4267488631698919
629 -157547.4293740369 8935.920000000016 34770.90517779541 0.4267488631698919
630 -157548.64746442396 8935.920000000016 34770.90517779541 0.4267488631698919
631 -157545.9010194511 8935.920000000016 34770.90517779541 0.4267488631698919
632 -157547.8358304776 8935.920000000016 34770.90517779541 0.4267488631698919
633 -157546.582963942 8935.920000000016 34770.90517779541 0.4267488631698919
634 -157547.9510162655 8935.920000000016 34770.90517779541 0.4267488631698919
635 -157546.93858951764 8935.920000000016 34770.90517779541 0.4267488631698919
636 -157546.39327338513 8935.920000000016 34770.90517779541 0.4267488631698919
637 -157546.0989550573 8935.920000000016 34770.90517779541 0.4267488631698919
638 -157548.09953599857 8935.920000000016 34770.90517779541 0.4267488631698919
639 -157547.30305879304 8935.920000000016 34770.90517779541 0.4267488631698919
640 -185865.2430120527 10016.819999999912 34770.90517779541 0.47836893655912227
641 -185864.56376148883 10016.819999999912 34770.90517779541 0.47836893655912227
642 -185864.4064796901 10016.819999999912 34770.90517779541 0.47836893655912227
643 -185863.59283210136 10016.819999999912 34770.90517779541 0.47836893655912227
644 -185859.58862254384 10016.819999999912 34770.90517779541 0.47836893655912227
645 -185864.7526629156 10016.819999999912 34770.90517779541 0.47836893655912227
646 -185863.78339342252 10016.819999999912 34770.90517779541 0.47836893655912227
647 -185866.07306810594 10016.819999999912 34770.90517779541 0.47836893655912227
648 -185862.59637843588 10016.819999999912 34770.90517779541 0.47836893655912227
649 -185863.1357624867 10016.819999999912 34770.90517779541 0.47836893655912227
650 -185861.63214304883 10016.819999999912 34770.90517779541 0.47836893655912227
651 -185862.36336735587 10016.819999999912 34770.90517779541 0.47836893655912227
652 -185861.0430165883 10016.819999999912 34770.90517779541 0.47836893655912227
653 -185863.3663789649 10016.819999999912 34770.90517779541 0.47836893655912227
654 -185862.49166903077 10016.819999999912 34770.90517779541 0.47836893655912227
655 -185862.29566543284 10016.819999999912 34770.90517779541 0.47836893655912227
656 -185861.85432399804 10016.819999999912 34770.90517779541 0.47836893655912227
657 -185862.129512723 10016.819999999912 34770.90517779541 0.47836893655912227
658 -185863.12915012043 10016.819999999912 34770.90517779541 0.47836893655912227
659 -185864.74120692295 10016.819999999912 34770.90517779541 0.47836893655912227
660 -185847.510904241 10016.819999999912 34770.90517779541 0.47836893655912227
661 -185845.60714140348 10016.819999999912 34770.90517779541 0.47836893655912227
662 -185843.99807785318 10016.819999999912 34770.90517779541 0.47836893655912227
663 -185847.09233873448 10016.819999999912 34770.90517779541 0.47836893655912227
664 -185845.03374312283 10016.819999999912 34770.90517779541 0.47836893655912227
665 -185843.83995250156 10016.819999999912 34770.90517779541 0.47836893655912227
666 -185844.23862648648 10016.819999999912 34770.90517779541 0.47836893655912227
667 -185845.10770366417 10016.819999999912 34770.90517779541 0.47836893655912227
668 -185844.83392993116 10016.819999999912 34770.90517779541 0.47836893655912227
669 -185843.2874525637 10016.819999999912 34770.90517779541 0.47836893655912227
670 -185842.6252635375 10016.819999999912 34770.90517779541 0.47836893655912227
671 -185846.94458092013 10016.819999999912 34770.90517779541 0.47836893655912227
672 -185842.74730659413 10016.819999999912 34770.90517779541 0.47836893655912227
673 -185846.69706617255 10016.819999999912 34770.90517779541 0.47836893655912227
674 -185844.30328073452 10016.819999999912 34770.90517779541 0.47836893655912227
675 -185845.77879081288 10016.819999999912 34770.90517779541 0.47836893655912227
676 -185842.87490077302 10016.819999999912 34770.90517779541 0.47836893655912227
677 -185844.36766286875 10016.819999999912 34770.90517779541 0.47836893655912227
678 -185843.94030808526 10016.819999999912 34770.90517779541 0.47836893655912227
679 -185844.44820856495 10016.819999999912 34770.90517779541 0.47836893655912227
680 -185828.7609001933 10016.819999999912 34770.90517779541 0.47836893655912227
681 -185825.21688955958 10016.819999999912 34770.90517779541 0.47836893655912227
682 -185826.15679796945 10016.819999999912 34770.90517779541 0.47836893655912227
683 -185825.25000581375 10016.819999999912 34770.90517779541 0.47836893655912227
684 -185828.34696062206 10016.819999999912 34770.90517779541 0.47836893655912227
685 -185829.18732978974 10016.819999999912 34770.90517779541 0.47836893655912227
686 -185827.37257538884 10016.819999999912 34770.90517779541 0.47836893655912227
687 -185828.17465813947 10016.819999999912 34770.90517779541 0.47836893655912227
688 -185824.2970903624 10016.819999999912 34770.90517779541 0.47836893655912227
689 -185828.02023353605 10016.819999999912 34770.90517779541 0.47836893655912227
690 -185824.87457035063 10016.819999999912 34770.90517779541 0.47836893655912227
691 -185828.80911876552 10016.819999999912 34770.90517779541 0.47836893655912227
692 -185828.5352089756 10016.819999999912 34770.90517779541 0.47836893655912227
693 -185827.945157328 10016.819999999912 34770.90517779541 0.47836893655912227
694 -185824.36862909055 10016.819999999912 34770.90517779541 0.47836893655912227
695 -185826.4392521339 10016.819999999912 34770.90517779541 0.47836893655912227
696 -185828.49738515203 10016.819999999912 34770.90517779541 0.47836893655912227
697 -185828.47050030477 10016.819999999912 34770.90517779541 0.47836893655912227
698 -185828.9444681888 10016.819999999912 34770.90517779541 0.47836893655912227
699 -185825.84797597403 10016.819999999912 34770.90517779541 0.47836893655912227
700 -185806.4449531365 10016.819999999912 34770.90517779541 0.47836893655912227
701 -185805.59821650496 10016.819999999912 34770.90517779541 0.47836893655912227
702 -185802.31396574157 10016.819999999912 34770.90517779541 0.47836893655912227
703 -185805.38542348318 10016.819999999912 34770.90517779541 0.47836893655912227
704 -185804.20276231796 10016.819999999912 34770.90517779541 0.47836893655912227
705 -185803.55393408122 10016.819999999912 34770.90517779541 0.47836893655912227
706 -185805.27782967142 10016.819999999912 34770.90517779541 0.47836893655912227
707 -185804.7608405895 10016.819999999912 34770.90517779541 0.47836893655912227
708 -185802.2386990538 10016.819999999912 34770.90517779541 0.47836893655912227
709 -185804.16499291713 10016.819999999912 34770.90517779541 0.47836893655912227
710 -185802.20367800278 10016.819999999912 34770.90517779541 0.47836893655912227
711 -185802.37840229852 10016.819999999912 34770.90517779541 0.47836893655912227
712 -185803.52593356723 10016.819999999912 34770.90517779541 0.47836893655912227
713 -185801.98220454957 10016.819999999912 34770.90517779541 0.47836893655912227
714 -185806.16965556602 10016.819999999912 34770.90517779541 0.47836893655912227
715 -185803.96101638375 10016.819999999912 34770.90517779541 0.47836893655912227
716 -185804.28382503046 10016.819999999912 34770.90517779541 0.47836893655912227
717 -185805.23309415637 10016.819999999912 34770.90517779541 0.47836893655912227
718 -185804.1825986825 10016.819999999912 34770.90517779541 0.47836893655912227
719 -185803.16902905653 10016.819999999912 34770.90517779541 0.47836893655912227
720 -225439.38330361844 11530.079999999985 34770.90517779541 0.5506370393040552
721 -225437.59325715408 11530.079999999985 34770.90517779541 0.5506370393040552
722 -225436.9719668378 11530.079999999985 34770.90517779541 0.5506370393040552
723 -225436.15355725688 11530.079999999985 34770.90517779541 0.5506370393040552
724 -225437.95748152703 11530.079999999985 34770.90517779541 0.5506370393040552
725 -225437.2540128315 11530.079999999985 34770.90517779541 0.5506370393040552
726 -225436.12898537726 11530.079999999985 34770.90517779541 0.5506370393040552
727 -225436.89060480008 11530.079999999985 34770.90517779541 0.5506370393040552
728 -225435.97437029416 11530.079999999985 34770.90517779541 0.5506370393040552
729 -225438.03865308507 11530.079999999985 34770.90517779541 0.5506370393040552
730 -225437.06992781968 11530.079999999985 34770.90517779541 0.5506370393040552
731 -225434.43616518742 11530.079999999985 34770.90517779541 0.5506370393040552
732 -225436.69979857648 11530.079999999985 34770.90517779541 0.5506370393040552
733 -225437.29613605372 11530.079999999985 34770.90517779541 0.5506370393040552
734 -225435.89398786626 11530.079999999985 34770.90517779541 0.5506370393040552
735 -225436.4445013731 11530.079999999985 34770.90517779541 0.5506370393040552
736 -225435.64739830574 11530.079999999985 34770.90517779541 0.5506370393040552
737 -225435.742338824 11530.079999999985 34770.90517779541 0.5506370393040552
738 -225436.90919017527 11530.079999999985 34770.90517779541 0.5506370393040552
739 -225435.54394062428 11530.079999999985 34770.90517779541 0.5506370393040552
740 -225415.8032517245 11530.079999999985 34770.90517779541 0.5506370393040552
741 -225412.55100154848 11530.079999999985 34770.90517779541 0.5506370393040552
742 -225414.27144129292 11530.079999999985 34770.90517779541 0.5506370393040552
743 -225412.89454526972 11530.079999999985 34770.90517779541 0.5506370393040552
744 -225413.2744433997 11530.079999999985 34770.90517779541 0.5506370393040552
745 -225412.07583636354 11530.079999999985 34770.90517779541 0.5506370393040552
746 -225408.9763781079 11530.079999999985 34770.90517779541 0.5506370393040552
747 -225411.9214389715 11530.079999999985 34770.90517779541 0.5506370393040552
748 -225410.7591591328 11530.079999999985 34770.90517779541 0.5506370393040552
749 -225411.41631405297 11530.079999999985 34770.90517779541 0.5506370393040552
750 -225412.11379624406 11530.079999999985 34770.90517779541 0.5506370393040552
751 -225412.88956558646 11530.079999999985 34770.90517779541 0.5506370393040552
752 -225415.41578882973 11530.079999999985 34770.90517779541 0.5506370393040552
753 -225412.6730446051 11530.079999999985 34770.90517779541 0.5506370393040552
754 -225414.229481339 11530.079999999985 34770.90517779541 0.5506370393040552
755 -225411.8896560752 11530.079999999985 34770.90517779541 0.5506370393040552
756 -225414.33808197203 11530.079999999985 34770.90517779541 0.5506370393040552
757 -225416.83965170148 11530.079999999985 34770.90517779541 0.5506370393040552
758 -225416.11659080963 11530.079999999985 34770.90517779541 0.5506370393040552
759 -225413.9495034105 11530.079999999985 34770.90517779541 0.5506370393040552
760 -225393.27862056487 11530.079999999985 34770.90517779541 0.5506370393040552
761 -225391.86360139283 11530.079999999985 34770.90517779541 0.5506370393040552
762 -225391.75633411764 11530.079999999985 34770.90517779541 0.5506370393040552
763 -225389.36224935442 11530.079999999985 34770.90517779541 0.5506370393040552
764 -225390.1284947125 11530.079999999985 34770.90517779541 0.5506370393040552
765 -225390.3875742982 11530.079999999985 34770.90517779541 0.5506370393040552
766 -225386.588402518 11530.079999999985 34770.90517779541 0.5506370393040552
767 -225391.1356152405 11530.079999999985 34770.90517779541 0.5506370393040552
768 -225394.38636879035 11530.079999999985 34770.90517779541 0.5506370393040552
769 -225393.47462416277 11530.079999999985 34770.90517779541 0.5506370393040552
770 -225391.89913946018 11530.079999999985 34770.90517779541 0.5506370393040552
771 -225391.6416109233 11530.079999999985 34770.90517779541 0.5506370393040552
